file_path,file_name,type,class_id,batch,analytical_order,inject_volume
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected36hr_biphasic_F1_R2_T36hr_Untargeted_DDA_HILIC_Pos_019895_TLG1025_QE2.mzML,uninfected36hr_biphasic_F1_R2_T36hr_Untargeted_DDA_HILIC_Pos_019895_TLG1025_QE2,Sample,uninf36hr,1,94,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected30hr_biphasic_F1_R1_T30hr_Untargeted_DDA_HILIC_Pos_019897_TLG1025_QE2.mzML,uninfected30hr_biphasic_F1_R1_T30hr_Untargeted_DDA_HILIC_Pos_019897_TLG1025_QE2,Sample,uninf30hr,1,95,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/BK_Pos_019899_TLG1025_QE2.mzML,BK_Pos_019899_TLG1025_QE2,Blank,blank,1,96,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/QC_Pos_019901_TLG1025_QE2.mzML,QC_Pos_019901_TLG1025_QE2,QC,pool,1,97,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Pos_019903_TLG1025_QE2.mzML,denv21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Pos_019903_TLG1025_QE2,Sample,denv21hr,1,98,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected3hr_biphasic_F1_R2_T3hr_Untargeted_DDA_HILIC_Pos_019905_TLG1025_QE2.mzML,uninfected3hr_biphasic_F1_R2_T3hr_Untargeted_DDA_HILIC_Pos_019905_TLG1025_QE2,Sample,uninf3hr,1,99,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected12hr_biphasic_F1_R2_T12hr_Untargeted_DDA_HILIC_Pos_019907_TLG1025_QE2.mzML,uninfected12hr_biphasic_F1_R2_T12hr_Untargeted_DDA_HILIC_Pos_019907_TLG1025_QE2,Sample,uninf12hr,1,100,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv15hr_biphasic_F1_R3_T15hr_Untargeted_DDA_HILIC_Pos_019909_TLG1025_QE2.mzML,denv15hr_biphasic_F1_R3_T15hr_Untargeted_DDA_HILIC_Pos_019909_TLG1025_QE2,Sample,denv15hr,1,101,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv18hr_biphasic_F1_R3_T18hr_Untargeted_DDA_HILIC_Pos_019911_TLG1025_QE2.mzML,zikv18hr_biphasic_F1_R3_T18hr_Untargeted_DDA_HILIC_Pos_019911_TLG1025_QE2,Sample,zikv18hr,1,102,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/uninfected21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Pos_019915_TLG1025_QE2.mzML,uninfected21hr_biphasic_F1_R2_T21hr_Untargeted_DDA_HILIC_Pos_019915_TLG1025_QE2,Sample,uninf21hr,1,103,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv30hr_biphasic_F1_R1_T30hr_Untargeted_DDA_HILIC_Pos_019917_TLG1025_QE2.mzML,zikv30hr_biphasic_F1_R1_T30hr_Untargeted_DDA_HILIC_Pos_019917_TLG1025_QE2,Sample,zikv30hr,1,104,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/BK_Pos_019919_TLG1025_QE2.mzML,BK_Pos_019919_TLG1025_QE2,Blank,blank,1,105,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/QC_Pos_019921_TLG1025_QE2.mzML,QC_Pos_019921_TLG1025_QE2,QC,pool,1,106,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv15hr_biphasic_F1_R2_T15hr_Untargeted_DDA_HILIC_Pos_019923_TLG1025_QE2.mzML,zikv15hr_biphasic_F1_R2_T15hr_Untargeted_DDA_HILIC_Pos_019923_TLG1025_QE2,Sample,zikv15hr,1,107,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Pos_019925_TLG1025_QE2.mzML,denv36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Pos_019925_TLG1025_QE2,Sample,denv36hr,1,108,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv12hr_biphasic_F1_R3_T12hr_Untargeted_DDA_HILIC_Pos_019927_TLG1025_QE2.mzML,denv12hr_biphasic_F1_R3_T12hr_Untargeted_DDA_HILIC_Pos_019927_TLG1025_QE2,Sample,denv12hr,1,109,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv33hr_biphasic_F1_R1_T33hr_Untargeted_DDA_HILIC_Pos_019929_TLG1025_QE2.mzML,zikv33hr_biphasic_F1_R1_T33hr_Untargeted_DDA_HILIC_Pos_019929_TLG1025_QE2,Sample,zikv33hr,1,110,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv24hr_biphasic_F1_R3_T24hr_Untargeted_DDA_HILIC_Pos_019931_TLG1025_QE2.mzML,zikv24hr_biphasic_F1_R3_T24hr_Untargeted_DDA_HILIC_Pos_019931_TLG1025_QE2,Sample,zikv24hr,1,111,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv30hr_biphasic_F1_R3_T30hr_Untargeted_DDA_HILIC_Pos_019933_TLG1025_QE2.mzML,denv30hr_biphasic_F1_R3_T30hr_Untargeted_DDA_HILIC_Pos_019933_TLG1025_QE2,Sample,denv30hr,1,112,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/zikv36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Pos_019935_TLG1025_QE2.mzML,zikv36hr_biphasic_F1_R1_T36hr_Untargeted_DDA_HILIC_Pos_019935_TLG1025_QE2,Sample,zikv36hr,1,113,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/denv18hr_biphasic_F1_R1_T18hr_Untargeted_DDA_HILIC_Pos_019937_TLG1025_QE2.mzML,denv18hr_biphasic_F1_R1_T18hr_Untargeted_DDA_HILIC_Pos_019937_TLG1025_QE2,Sample,denv18hr,1,114,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/BK_Pos_019939_TLG1025_QE2.mzML,BK_Pos_019939_TLG1025_QE2,Blank,blank,1,115,5
/hpc/projects/mass_spec/projects/TLG1025/processed_raw_data/pos/QC_Pos_019941_TLG1025_QE2.mzML,QC_Pos_019941_TLG1025_QE2,QC,pool,1,116,5
